File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
lib/java/src/org/apache/thrift/TProcessorFactory.java,1,39,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,9074.769231,F
lib/javame/src/org/apache/thrift/TByteArrayOutputStream.java,1,41,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,8632.097561,F
lib/java/src/org/apache/thrift/protocol/TField.java,1,48,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7373.250000,F
lib/javame/src/org/apache/thrift/protocol/TProtocolFactory.java,1,30,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11797.200000,F
lib/java/test/org/apache/thrift/test/TestClient.java,1,423,423,1,1,1,423,423,423.0,423,423,423.0,45,45,423.0,353916,836.680851,T
lib/java/test/org/apache/thrift/transport/WriteCountingTransport.java,1,53,2,1,1,1,0,0,0.0,-4,0,-4.0,45,45,-4.0,353916,6677.660377,F
lib/javame/src/org/apache/thrift/protocol/TField.java,1,38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,9313.578947,F
lib/java/test/org/apache/thrift/test/EqualityTest.java,1,663,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,533.809955,T
lib/java/test/org/apache/thrift/test/WriteStruct.java,1,48,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7373.250000,F
lib/javame/src/org/apache/thrift/protocol/TProtocol.java,1,169,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,2094.177515,F
lib/java/src/org/apache/thrift/EncodingUtils.java,1,85,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4163.717647,F
lib/java/test/org/apache/thrift/protocol/TestTCompactProtocol.java,1,37,2,1,1,1,0,0,0.0,-4,0,-4.0,45,45,-4.0,353916,9565.297297,F
lib/java/src/org/apache/thrift/server/TThreadPoolServer.java,1,194,161,1,1,1,42,42,42.0,-77,0,-77.0,45,45,-77.0,353916,1824.309278,T
lib/java/src/org/apache/thrift/TServiceClientFactory.java,1,45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7864.800000,F
lib/java/src/org/apache/thrift/TProcessor.java,1,32,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11059.875000,F
lib/javame/src/org/apache/thrift/meta_data/ListMetaData.java,1,49,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7222.775510,F
lib/java/test/org/apache/thrift/async/TestTAsyncClientManager.java,1,323,388,1,1,1,192,192,192.0,-4,0,-4.0,45,45,-4.0,353916,1095.715170,T
lib/java/test/org/apache/thrift/protocol/TestTJSONProtocol.java,1,31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11416.645161,F
lib/java/test/org/apache/thrift/TestTEnumHelper.java,1,41,41,1,1,1,41,41,41.0,41,41,41.0,45,45,41.0,353916,8632.097561,F
lib/java/src/org/apache/thrift/protocol/TProtocolException.java,1,81,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4369.333333,F
lib/javame/src/org/apache/thrift/protocol/TBinaryProtocol.java,1,350,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,1011.188571,T
lib/java/src/org/apache/thrift/protocol/TSimpleJSONProtocol.java,1,385,2,1,1,1,1,1,1.0,0,0,0.0,14,14,0.0,353916,919.262338,T
lib/javame/src/org/apache/thrift/transport/TIOStreamTransport.java,1,153,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,2313.176471,F
lib/java/src/org/apache/thrift/server/THsHaServer.java,1,204,244,1,1,1,61,61,61.0,-122,0,-122.0,45,45,-122.0,353916,1734.882353,T
lib/java/src/org/apache/thrift/protocol/TProtocol.java,1,153,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,2313.176471,T
lib/java/src/org/apache/thrift/meta_data/MapMetaData.java,1,31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,11416.645161,F
lib/java/src/org/apache/thrift/transport/TTransportException.java,1,80,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4423.950000,F
lib/java/test/org/apache/thrift/TestTUnion.java,1,186,39,3,2,1,39,22,13.0,39,22,13.0,6,2,13.0,353916,1902.774194,F
lib/javame/src/org/apache/thrift/TBaseHelper.java,1,209,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,1693.377990,T
lib/java/src/org/apache/thrift/TServiceClient.java,1,39,48,1,0,1,45,45,45.0,42,42,42.0,3,3,42.0,353916,9074.769231,T
lib/java/test/org/apache/thrift/test/ToStringTest.java,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,Infinity,F
lib/javame/src/org/apache/thrift/TDeserializer.java,1,95,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,3725.431579,F
lib/java/src/org/apache/thrift/transport/TNonblockingTransport.java,1,47,7,1,1,1,3,3,3.0,-1,0,-1.0,45,45,-1.0,353916,7530.127660,T
lib/javame/src/org/apache/thrift/TBase.java,1,46,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,7693.826087,F
lib/javame/src/org/apache/thrift/TEnum.java,1,24,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,14746.500000,F
