File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Measured
common/src/main/java/org/apache/falcon/util/ApplicationProperties.java,1,138,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1602,11.608696,T
webapp/src/test/java/org/apache/falcon/resource/EntityManagerJerseyIT.java,1,626,44,1,1,1,26,26,26.0,8,8,8.0,3,3,8.0,1602,2.5591049999999997,T
oozie/src/main/java/org/apache/falcon/workflow/engine/OozieWorkflowEngine.java,1,1259,27,1,1,1,14,14,14.0,1,1,1.0,3,3,1.0,1602,1.272438,T
webapp/src/main/java/org/apache/falcon/Main.java,1,58,6,1,1,1,3,3,3.0,0,0,0.0,1,1,0.0,1602,27.620690000000003,T
common/src/main/java/org/apache/falcon/util/ApplicationProperties.java,2,138,125,2,1,2,73,72,36.5,21,21,10.5,3,2,10.5,172427,1249.471014,T
